asset_id|filepath|filename|transcription|duration_sec|language|language_probability|avg_logprob|slate_text|model|device|compute_type|transcribed_at_utc|status|error
5DMKII-20221029-0060|E:\Orange Crush\Original_Footage\5dmkii\20221029\MVI_0060.MOV|MVI_0060.MOV|Film rolling. Mark it. Scene 5, Take 3. Action. So, how was your journey? I know it's long. You must be tired. Oh, we are fine, Lama. I am dying to see all of this America. Lama. No one has called me by that name for over 30 years now. From India. They are too good. Sandeep, why are you so quiet? He is usually a strong-minded fellow. Amita is also very strong-minded. Remember how she ran away when she was 6 years old? She thought she had enough of us. Thought I was too mean. You know, she picked up her Timmy Pickle doll. Tommy Pickles. She put it in her backpack. And what else? A blanket? Yeah. And declared, I am leaving. Kuma and I were. Yeah, I thought I would. She went to the next door garden and sat there for 10 minutes. Isn't it, Uma? Yeah. And then she came back for pizza. Yeah. Way to girls are pizza. Now as 26 years, she is back home again. You know I am home. Yes. Yes. I know. I know. And we are very happy that you are here. I know. Yes. Yes. Yes. Yes. Yes. Yes. Yes. Yes. Yes. Yes. Yes. Yes. Yes. Yes. Yes. Yes. Yes. Yes. Yes. Yes. Yes. Yes. Yes. Yes. Yes. Yes. Yes. Yes. Yes. Yes. Yes.|118.62|en|0.999|-0.204|Film rolling. Mark it. Scene 5, Take 3. Action. So, how was your journey? I know it's long. You must be tired. Oh, we are fine, Lama. I am dying to see all of this America. Lama. No one has called me by that name for over 30 years now. From India. They are too good. Sandeep, why are you so quiet?|large-v3-turbo|cuda|float16|2026-09-20T22:46:43Z|ok|
5DMKII-20221029-0061|E:\Orange Crush\Original_Footage\5dmkii\20221029\MVI_0061.MOV|MVI_0061.MOV|Camera rolling. Mark it. Scene 5, Take 4. Action. Sweets from India. They're too good. Sandeep, why are you so quiet? He's usually a strong-minded fellow. Amita is also very strong-minded. You remember how she ran away from home when she was 6? She had enough of us. Thought I was too mean. She took her Timmy Pickles doll, put it in her backpack, and what else? A blanket? Yes. And declared, I'm leaving. Uma and I. I thought I wrote a note. She went to the next door garden and sat there for 10 minutes. Isn't it, Uma? Yeah. And then she came back for pizza. Yes. Way to girls' heart. Pizza. Now at 26, she's back home again. You know why I'm home again. Yes. Yes, I know. And we are very happy that you are here. Sandeep. Amita. Yes. Yes. Talk. Hi.|90.34|en|1.000|-0.196|Camera rolling. Mark it. Scene 5, Take 4. Action. Sweets from India. They're too good. Sandeep, why are you so quiet? He's usually a strong-minded fellow. Amita is also very strong-minded. You remember how she ran away from home when she was 6? She had enough of us. Thought I was too mean. She took her Timmy Pickles doll,|large-v3-turbo|cuda|float16|2026-09-20T22:46:48Z|ok|
5DMKII-20221029-0062|E:\Orange Crush\Original_Footage\5dmkii\20221029\MVI_0062.MOV|MVI_0062.MOV|Film rolling. Mark it. Scene 5, Take 6. Action. How was your journey? Oh, sorry. Yeah, we're going from the Kennedy. Kennedy, sorry. Just keep going. Ready? Go. Same place. We don't have to mark again. Go. Sweet Samantha. They're too good. Sandeep, why are you so quiet? He's usually a strong-minded fellow. Hamita is also very strong-minded. You remember? How she ran away when she was 6? She thought she had an arm of us. She thought I was very mean. She took her Timmy Pickles doll and put it in her backpack. And what else? A blanket? And declared, I am leaving. Uma and I, she went to the next door garden and sat there for 10 minutes. Isn't it over? Yes. And then came back for pizza. Yes. Away to girls' heart. Pizza. Now at 26, she's back home again. You know why I'm home. Yes, I know, I know. And we are happy you are here. Sandeep, Amita. Yes. Cut. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right.|101.43|en|0.999|-0.163|Film rolling. Mark it. Scene 5, Take 6. Action. How was your journey? Oh, sorry. Yeah, we're going from the Kennedy. Kennedy, sorry. Just keep going. Ready? Go. Same place. We don't have to mark again. Go. Sweet Samantha. They're too good. Sandeep, why are you so quiet? He's usually a strong-minded fellow. Hamita is also very strong-minded. You remember?|large-v3-turbo|cuda|float16|2026-09-20T22:46:55Z|ok|
5DMKII-20221029-0063|E:\Orange Crush\Original_Footage\5dmkii\20221029\MVI_0063.MOV|MVI_0063.MOV|Camera rolling. Mark it. Scene 5, Take 7. Action. So, how was your journey? I know it's long. You must be very tired. We are fine, Lama. Dying to see all of America. Lama. No one has called me by that name for over 30 years now. Oh, sweet. From India. They are too good. Sadiq, why are you so quiet? He is usually a strong-minded fellow. Well, Amita is also very strong-minded. You remember how she ran away from home when she was 6? She had an arm of ass. Thought I was a little too mean. She picked her Timmy Pickles doll. Tommy. She put it in her backpack. And what else? A blanket? Yes. And declared, I am leaving. Umay and I will. She went to the garden next door and sat there for 10 minutes. Isn't it, Umay? Yeah. And then came back in for pizza. Yes. Away to girls hug. Pizza. Now I am 26. She is back home again. You know I am home. Yes. I know. I know. And we are so happy that you are here. Sadiq, Amita, talk. Yes. Talk. Talk. Cut. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right. All right.|114.32|en|0.997|-0.160|Camera rolling. Mark it. Scene 5, Take 7. Action. So, how was your journey? I know it's long. You must be very tired. We are fine, Lama. Dying to see all of America. Lama. No one has called me by that name for over 30 years now.|large-v3-turbo|cuda|float16|2026-09-20T22:47:03Z|ok|
5DMKII-20221029-0066|E:\Orange Crush\Original_Footage\5dmkii\20221029\MVI_0066.MOV|MVI_0066.MOV|Camera rolling. Mark it. Scene 3, Take 1. Action. Amita, Dimitai. I know what this is about. You and Dad are pretty transparent. I don't know what you're talking about. Line, what is the next line? That's my line and then you say something and then I say, please keep it open. I don't know what you mean. Please keep it open, Mom. Oh, so it's you. Oh, it's just me. Sorry. No, no, that's okay. So, um, I think what you can do is flatten me through time. You're here. Yeah, so, I'm sorry. I don't know what you mean. Take a step to go and then stop and please keep an open line. You don't even have to turn again. Please, I don't know what you mean. Start to go. Please keep an open line. Yeah? Try that. If you stand right, just to be a flag from the sun. Yeah, I have to be a flag from the sun. It's beautiful. Thanks. But don't move. I know, I know. I'm trying to get the lights there. Hold on. We're good. A little sound. I know. I know. I know. I know. I know. I know. I know. I know. I know. I know. I know. I know. I know.|87.63|en|0.999|-0.253|Camera rolling. Mark it. Scene 3, Take 1. Action. Amita, Dimitai. I know what this is about. You and Dad are pretty transparent. I don't know what you're talking about. Line, what is the next line? That's my line and then you say something and then I say, please keep it open. I don't know what you mean. Please keep it open, Mom. Oh, so it's you. Oh, it's just me. Sorry. No, no, that's okay. So, um, I think what you can do is flatten me through time.|large-v3-turbo|cuda|float16|2026-09-20T22:47:08Z|ok|
5DMKII-20221029-0065|E:\Orange Crush\Original_Footage\5dmkii\20221029\MVI_0065.MOV|MVI_0065.MOV|Film rolling. Mark it. Scene 5, Take 9. Action. So, how was your journey? I know it's long. You must be tired. Oh, we are fine, Lama. I want to see all of this America. Lama. No one has called me by that name for over 30 years now. Oh, sweets from India. They are too good. Sandeep, why are you so quiet? He is usually a strong-minded fellow. Oh, even Amita is very strong-minded. You remember? How she ran away when she was 6 years old. She had enough of us. Thought I was little too mean. She took her Timmy Pickles doll and she put it in her backpack. And what else? A blanket. And then declared, I am leaving. Uma and I will. She went to the garden next door and sat there for 10 minutes. Isn't it Uma? Yeah. And then she came back in for pizza. Yes. Away to girls' heart. Pizza. And now, at 26, he is back home again. You know why I am home, huh? Yes. I know, I know. And we are so happy that you are here. Sandeep. Amita. Talk. Yes. Talk. Talk. Talk.|112.86|en|0.995|-0.233|Film rolling. Mark it. Scene 5, Take 9. Action. So, how was your journey? I know it's long. You must be tired.|large-v3-turbo|cuda|float16|2026-09-20T22:47:15Z|ok|
5DMKII-20221029-0064|E:\Orange Crush\Original_Footage\5dmkii\20221029\MVI_0064.MOV|MVI_0064.MOV|Film rolling. Mark it. Scene 5, Take 8. Action. So how was your journey? I know it's long. You must be tired. We're fine, Lama. I'm dying to see America. Lama. No one has called me by that name for over 30 years now. Sweets from India. They're too good. Sandeep, why are you so quiet? He used to be a strong-minded fellow. Oh, even Avita is very strong-minded. You remember how she ran away from home when she was 6? She had enough of us. Thought I was a little too mean. You know, she took her Timmy Pickles doll. Tommy Pickles. And she put it in her backpack. And what else? A blanket? Yes. And declared, I am leaving. Uma and I were... I thought I wrote a note. She went to the garden next door and sat there for 10 minutes. Isn't it, Uma? Yeah. And then she came back in for pizza. Yes. Away to girls' heart. Pizza. Now at 26, she's back home again. You know why I'm home, Papa. Yes. I know, I know. And we are so happy that you are here. Sandeep. Sandeep. Amita. Talk. Yes. Talk. Cut. Sandeep. Sandeep. Sandeep. Sandeep. Sandeep. Sandeep. Sandeep. Sandeep. Sandeep. Sandeep. Sandeep. Sandeep. Sandeep. Sandeep. Sandeep. Sandeep. Sandeep. Sandeep. Sandeep. Sandeep. Sandeep. Sandeep. Sandeep. Sandeep. Sandeep. Sandeep. Sandeep. Sandeep.|115.32|en|0.999|-0.087|Film rolling. Mark it. Scene 5, Take 8. Action. So how was your journey? I know it's long. You must be tired. We're fine, Lama. I'm dying to see America. Lama. No one has called me by that name for over 30 years now. Sweets from India. They're too good. Sandeep, why are you so quiet?|large-v3-turbo|cuda|float16|2026-09-20T22:47:22Z|ok|
5DMKII-20221029-0067|E:\Orange Crush\Original_Footage\5dmkii\20221029\MVI_0067.MOV|MVI_0067.MOV|Camera rolling. Mark it. Scene 3, Take 2. Action. Amita, Dimitai. I know what you're trying to do. You and Dad are pretty transparent. I don't know what you're talking about. Please keep an open mind. I am trying to keep an open mind, Ma, but... Open mind means no buts. Cut.|32.41|en|1.000|-0.163|Camera rolling. Mark it. Scene 3, Take 2. Action. Amita, Dimitai. I know what you're trying to do. You and Dad are pretty transparent. I don't know what you're talking about. Please keep an open mind. I am trying to keep an open mind, Ma, but... Open mind means no buts. Cut.|large-v3-turbo|cuda|float16|2026-09-20T22:47:25Z|ok|
5DMKII-20221029-0070|E:\Orange Crush\Original_Footage\5dmkii\20221029\MVI_0070.MOV|MVI_0070.MOV|Camera rolling. Mark it. Scene 3, Take 5. Action. Amita, Damithai. I know what you're trying to do. You and Dad are pretty transparent. I don't know what you mean. Just keep an open mind. I am keeping an open mind, Ma. But open mind means no buts.|32.32|en|1.000|-0.196|Camera rolling. Mark it. Scene 3, Take 5. Action. Amita, Damithai. I know what you're trying to do. You and Dad are pretty transparent. I don't know what you mean. Just keep an open mind. I am keeping an open mind, Ma. But open mind means no buts.|large-v3-turbo|cuda|float16|2026-09-20T22:47:27Z|ok|
5DMKII-20221029-0068|E:\Orange Crush\Original_Footage\5dmkii\20221029\MVI_0068.MOV|MVI_0068.MOV|Camera rolling. Mark it. Scene 3, Take 3. Action. Amita, Damitai. I know what you're trying to do. You and dad are not that, again, sorry, not that transparent. I'm transparent. Very clever. Just keep going, you don't have to mark it again. Keep the sound going. And action, go. Amita, Damitai. I know what you're trying to do. You and dad are pretty transparent. I don't know what you mean. Just keep an open mind. I am keeping an open mind, Ma, but open mind means no buts. All right.|57.47|en|0.999|-0.253|Camera rolling. Mark it. Scene 3, Take 3. Action. Amita, Damitai. I know what you're trying to do. You and dad are not that, again, sorry, not that transparent. I'm transparent. Very clever. Just keep going, you don't have to mark it again. Keep the sound going. And action, go. Amita, Damitai. I know what you're trying to do. You and dad are pretty transparent. I don't know what you mean.|large-v3-turbo|cuda|float16|2026-09-20T22:47:30Z|ok|
5DMKII-20221029-0071|E:\Orange Crush\Original_Footage\5dmkii\20221029\MVI_0071.MOV|MVI_0071.MOV||2.54|en|0.517|||large-v3-turbo|cuda|float16|2026-09-20T22:47:31Z|ok|
5DMKII-20221029-0069|E:\Orange Crush\Original_Footage\5dmkii\20221029\MVI_0069.MOV|MVI_0069.MOV|Camera rolling. Mark it. Scene 3, Take 4. Action. Amita, Dmitai. I know what you're trying to do. You and Dad are pretty transparent. I don't know what you mean. I don't know what you mean. Just keep an open mind. I am keeping an open mind, Ma, but... Open mind means no buts. Cut.|35.87|en|1.000|-0.243|Camera rolling. Mark it. Scene 3, Take 4. Action. Amita, Dmitai. I know what you're trying to do. You and Dad are pretty transparent.|large-v3-turbo|cuda|float16|2026-09-20T22:47:33Z|ok|
5DMKII-20221029-0072|E:\Orange Crush\Original_Footage\5dmkii\20221029\MVI_0072.MOV|MVI_0072.MOV||2.84|en|0.517|||large-v3-turbo|cuda|float16|2026-09-20T22:47:33Z|ok|
5DMKII-20221029-0075|E:\Orange Crush\Original_Footage\5dmkii\20221029\MVI_0075.MOV|MVI_0075.MOV|Camera rolling. Mark it. Scene 139, Take 2. Action. Make it public. Oh, right. Thank you. Is the green reporter on the Facebook? I'll tag them. Cut.|24.61|en|0.999|-0.177|Camera rolling. Mark it. Scene 139, Take 2. Action. Make it public. Oh, right. Thank you. Is the green reporter on the Facebook? I'll tag them. Cut.|large-v3-turbo|cuda|float16|2026-09-20T22:47:35Z|ok|
5DMKII-20221029-0077|E:\Orange Crush\Original_Footage\5dmkii\20221029\MVI_0077.MOV|MVI_0077.MOV|Film rolling. Mark it. Scene 139, Take 4. Action. Make it public. Thank you. Is the Green Reporter on Facebook? I'll tag them. Cut.|19.48|en|0.999|-0.177|Film rolling. Mark it. Scene 139, Take 4. Action. Make it public. Thank you. Is the Green Reporter on Facebook? I'll tag them. Cut.|large-v3-turbo|cuda|float16|2026-09-20T22:47:36Z|ok|
5DMKII-20221029-0076|E:\Orange Crush\Original_Footage\5dmkii\20221029\MVI_0076.MOV|MVI_0076.MOV|Film rolling. Mark it. Scene 139, Take 3. It's okay. Action. Make it public. Oh, right. Thank you. Is the Greens reported on Facebook? I'll tag them. Cut.|24.57|en|0.995|-0.212|Film rolling. Mark it. Scene 139, Take 3. It's okay. Action. Make it public. Oh, right. Thank you. Is the Greens reported on Facebook? I'll tag them. Cut.|large-v3-turbo|cuda|float16|2026-09-20T22:47:37Z|ok|
